compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 25, time: 142.019 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 25, time: 169.454 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 26, time: 145.417 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 26, time: 177.956 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 27, time: 149.742 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 27, time: 170.148 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 28, time: 149.384 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 28, time: 199.794 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 29, time: 167.303 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 29, time: 177.156 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 30, time: 162.784 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 30, time: 182.946 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 31, time: 155.32 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 31, time: 169.218 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 32, time: 155.52 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 32, time: 170.362 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 33, time: 165.453 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 33, time: 192.701 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 34, time: 175.568 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 34, time: 170.268 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 35, time: 158.003 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 35, time: 169.913 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 36, time: 159.093 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 36, time: 180.656 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 37, time: 163.416 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 37, time: 169.258 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 38, time: 177.602 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 38, time: 170.043 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 39, time: 161.231 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 39, time: 174.042 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 40, time: 162.731 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 40, time: 169.618 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 41, time: 161.116 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 41, time: 168.238 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 42, time: 161.4 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 42, time: 180.569 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 1, time: 173.385 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 1, time: 208.786 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 2, time: 40.218 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 2, time: 153.807 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 3, time: 46.0378 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 3, time: 150.414 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 4, time: 55.8401 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 4, time: 155.888 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 5, time: 57.8259 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 5, time: 159.016 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 6, time: 58.822 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 6, time: 162.65 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 7, time: 66.021 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 7, time: 167.988 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 8, time: 63.8789 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 8, time: 170.492 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 9, time: 68.8311 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 9, time: 174.835 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 10, time: 74.832 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 10, time: 185.06 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 11, time: 85.4949 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 11, time: 174.269 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 12, time: 88.3179 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 12, time: 176.495 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 13, time: 92.6702 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 13, time: 172.841 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 14, time: 97.1519 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 14, time: 172.32 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 15, time: 119.095 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 15, time: 181.85 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 16, time: 111.383 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 16, time: 176.004 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 17, time: 115.966 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 17, time: 181.733 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 18, time: 119.677 ms
